371|630
8|63
243|719
468|981
16|285
176|573
196|172
406|578
343|994
479|299
387|68
76|719
420|725
349|477
120|443
31|228
232|310
259|608
70|80
173|711
209|87
409|9
421|368
193|838
459|162
389|172
172|197
289|922
111|965
431|916
364|103
390|903
453|480
416|476
367|640
237|701
4|424
138|226
499|125
144|187
373|198
316|330
101|296
279|366
422|852
105|289
338|933
300|814
82|161
92|256
41|282
147|461
94|922
421|766
340|141
266|840
262|959
41|502
469|460
173|775
176|877
235|970
371|755
431|140
20|760
86|277
470|202
46|311
256|691
346|96
214|215
301|594
320|857
81|504
71|322
250|190
458|249
451|201
358|501
85|945
204|562
84|179
23|278
272|898
104|421
307|67
406|512
111|840
299|635
108|520
207|866
125|545
116|895
20|919
286|282
31|439
62|74
258|43
103|462
405|13
136|632
298|583
421|166
18|239
66|842
371|923
348|877
326|567
345|296
319|109
409|60
390|34
386|721
177|94
161|644
312|285
38|783
491|757
208|754
330|291
158|651
44|418
387|554
381|241
187|896
375|798
141|651
86|579
198|778
293|156
219|847
416|359
32|205
308|759
373|103
347|65
239|537
460|155
417|116
213|879
404|606
400|209
267|202
270|492
444|412
405|527
322|469
448|914
139|422
408|298
246|844
106|465
420|539
198|362
236|944
409|185
141|720
285|956
143|780
139|939
180|388
207|979
471|216
164|823
285|4
358|921
62|136
216|434
220|493
90|397
172|780
338|77
373|956
120|354
241|200
469|102
443|718
168|185
208|906
459|452
154|400
338|408
305|231
85|142
27|274
484|838
456|197
214|733
1|912
375|260
90|181
195|916
394|285
111|357
102|337
206|53
300|73
12|769
84|386
358|573
189|894
221|366
494|326
77|468
484|775
390|221
169|3
104|819
206|253
355|282
195|559
437|178
378|13
146|275
64|761
20|871
224|73
183|744
374|813
480|374
282|785
471|517
133|950
196|191
148|849
247|102
179|6
6|973
133|767
352|759
387|643
192|554
296|155
168|421
111|912
298|291
295|960
165|988
120|620
73|453
101|815
18|835
237|481
367|173
3|372
162|570
496|521
211|336
439|172
12|634
218|644
459|117
304|369
170|227
305|523
488|972
302|743
171|530
207|383
318|323
243|461
168|803
466|469
302|97
234|512
28|438
89|833
424|470
315|220
416|575
51|981
306|92
332|649
267|899
30|857
319|255
248|670
127|425
245|787
334|328
257|996
465|368
443|627
473|392
493|530
407|488
133|366
420|638
73|708
173|427
351|263
446|260
14|666
195|810
183|987
393|580
433|382
292|769
454|430
473|371
89|484
423|456
398|770
376|886
115|37
126|576
87|543
218|915
298|795
446|168
288|509
478|303
154|939
277|135
79|738
369|794
476|289
172|788
225|376
171|870
70|829
198|267
369|32
98|1
196|695
470|431
365|848
202|148
466|498
260|235
395|359
395|526
73|287
147|137
90|892
184|492
4|511
37|162
251|281
76|758
331|161
248|881
14|764
430|187
131|945
385|761
286|884
5|713
316|40
458|345
273|817
280|194
488|833
42|151
270|615
322|626
198|300
175|972
405|67
76|315
210|713
432|268
385|723
252|194
363|447
389|690
423|689
22|329
229|497
136|313
62|904
453|835
330|202
162|774
264|408
37|973
356|378
137|165
447|880
146|332
80|103
8|816
152|676
262|324
81|428
424|930
449|184
194|651
396|211
427|962
150|750
136|544
249|463
245|962
440|403
35|748
58|800
8|159
148|381
414|607
100|684
388|205
98|582
6|951
413|700
399|348
180|719
66|919
128|211
141|302
455|488
219|363
409|281
375|510
450|80
69|33
207|355
363|338
151|433
491|616
280|81
25|402
489|673
84|279
213|620
486|422
284|757
413|865
100|738
355|473
497|855
485|74
120|381
189|863
52|114
258|324
440|736
305|969
499|359
150|271
81|572
402|560
370|229
322|662
334|209
30|840
420|301
467|208
462|811
412|286
346|791
34|522
390|914
171|611
106|184
442|938
57|894
227|440
73|467
126|676
202|454
252|250
367|215
92|318
29|402
339|475
392|210
276|641
460|116
127|43
166|954
161|621
316|847
462|921
457|397
148|358
3|345
280|765
421|51
466|48
318|901
188|329
135|161
109|986
103|394
188|313
241|892
179|23
57|19
291|252
148|906
208|858
248|809
377|738
60|34
460|978
277|305
356|996
203|988
261|320
